time,data
2017-02-09 11:45:00,男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 魚水 魚 家人 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 吃 祝  阜新市 东西 辽宁省 中央台 中心医院
2017-02-09 11:23:00,意外事件 规则 红灯 个队 个票 规则 自然界 发生 感到 震撼 落入 落入 无视 闯 插 逃 料想 等待 告诫 章守规 王道 遵 壶口瀑布 吉县 虎口 壶口 
2017-01-28 18:05:00,影视 塑料 黑心 厂家 秒 作品 流量 热门 视频 树 揭秘 拍 拍 录制 免 看   
2017-01-25 00:01:00,网页 链接 可恶 可恨   
2017-01-22 19:37:00,报 废塑料 流程 精彩 网页 链接 搞笑 关注 王盛龙 博 宣传周  
2017-01-21 10:32:00,商家 废 塑料袋 枪崩 可恶 做   
2017-01-10 09:58:00,医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 魚水 魚 关心 人 群友 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 收到 请 鲁山 河南 平顶山 中央台
2017-01-09 10:32:00,用户 斗门 大事 斗门 服务区 路段 交通事故 大巴 化学品 货车 化学品 司机 情况 出 撞 泄露 不知   
2017-01-05 20:42:00,轨道 地铁站 小孩 扶梯 蜡烛 蜡烛 网友 爆料 轨道交通 小孩 电动 扶梯 事发 后车站 工作人员 孩子 医院 扶梯 图 网友 痛心 死亡 站 送往 死亡 出事 来自 卡住 今天上午 红旗 河沟 重庆 
2016-12-30 11:38:00,女儿 人 女儿 妈妈 手机号码 男人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 手指 孩子 好人 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 重谢 帮忙 转发 转发 李 今天上午 老太太 谢谢 红霞  
2016-12-29 16:28:00,股市 梦 医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 魚水 魚 关心 人 群发 提醒 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 收到 阿贵 安徽省 蚌埠市 中央台
2016-12-26 17:39:00,帝国 女儿 人 女儿 妈妈 手机号码 男人 求转 拐走 说出 看 抱 走 急 李 今天上午 老太太 红霞 陈爷  
2016-12-25 10:25:00,女儿 人 女儿 妈妈 手机号码 男人 表姐 表弟 知情者 请告 信息 兄弟姐妹 联系人 冷漠 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 李 今天上午 老太太 老大爷 贾宋镇 红霞 金王庄 镇平县 
2016-12-21 22:54:00,记 原图 哼哼  青岛 
2016-12-17 20:36:00,小童 村妇 环球 杀光 环球时报 时 人 台籍 原本 人口 人 看 建新 留下 转为 加上 留在 台湾光复 陈 上海 日本 
2016-12-17 12:49:00,图片 守护 分享 乔儿  
2016-12-15 12:34:00,意拳 逸夫 外国人 人 刷屏 悼念 走 出殡 乔布斯 邵逸夫 老先生 张志刚 中国 
2016-12-10 16:32:00,儿 政府 人群 雾 删 凑 驱散 驱散 吐吐 吐吐 吐吐 吐 吐吐 琳  
2016-10-10 10:34:00,嫖客 警方 警方 男子 红灯 街 人妖 情节 少见 被捕 发言 亮 称 包下 完 得知 拒不 付款 笑笑 小姐 泰国 中国 
2016-10-09 06:43:00,嫖客 警方 警方 男子 红灯 街 人妖 情节 少见 侦探 被捕 发言 亮 称 包下 完 得知 拒不 付款 小姐 夏洛克 泰国 福尔摩斯 中国 
2016-09-28 11:01:00,三叉街 女子 电线 电 小心 盲目 鲇鱼 动态 掉下来 死 出门 出行 紫云 燕 台风 福州 
2016-09-28 07:00:00,部长 医疗 费用 中花 党政干部 群体 显示 退休 投入 邓相超  中科院 中国政府 卫生部
2016-09-22 16:12:00,高层 礼花 飞 祸 着火 结婚 放 闯 北辰 熊霸 富锦 华庭 北京 
2016-09-22 14:07:00,校车 事故 幼儿 数字 时代 客观 大众 公信力 禽兽不如 致 死伤 保守 请 诉求 践踏 麻痹 公正 幼儿园 睢县 河南 东西 
2016-09-21 16:46:00,女儿 锦绣 花园 小区 人 女儿 爸爸 手机号码 男人 知情者 请告 信息 兄弟姐妹 联系人 拐走 说出 看 抱 走 急 疯 感谢 留意 重谢 今天上午 老太太 谢谢 罗志刚  
2016-09-20 18:00:00,柿子 季节 酸奶 酒 事 小女孩 柿子 酸奶 小时 毒死 家长 常识 小女孩 人 柿子 红薯 同食 结石 吃 发生 吃 完 不到 结束 请 转告 会 赞求 转发  上市 海鲜 
2016-09-19 05:22:00,主 面奴 圈里人 萌 玩 没 控制 死亡 发生 乔任梁  
2016-09-18 09:03:00,网传 经纪人 状态 警民 直通车 博 讯息 爆料 信息 搜 导演 玩 致死 处于 没 回复 透露 死亡 吻合 乔任梁 乔某  
2016-09-17 17:46:00,视频 视频 死亡 看 拍 乔任梁  
2016-09-17 14:54:00,乔任 死 导演 玩 害死 走 乔任梁 梁 凯源玺  
2016-09-17 14:37:00,过度 新闻频道 手机 手机 确认 死亡 不知 导演 分享 乔任梁  
2016-09-17 12:54:00,天堂 男 口味 愿 导演 走 走 叶 乔任梁  
2016-09-17 12:54:00,演员 别墅 过度 演员 风险 需谨慎 蜡烛 蜡烛 蜡烛 导演 死亡 死 乔治 乔任梁 王子 上海 桃浦 
2016-09-17 11:51:00,大游 确认 玩 死亡 走 乔任梁  
2016-09-17 10:15:00,网 男星 过度 事 飞笑 突发 曝 导演 窒息 死亡 死亡 拍 录制 乔任梁 明星  
2016-09-17 10:13:00, 导演 玩 走 好笑 笑笑 乔任梁 丁丁  
2016-09-17 09:47:00,经纪人 女友 人网 传 死因 男生 玩泪 确认 死 抛下 去 乔任梁 于辰辰 赵丽颖 付辛博 王子 梁梁 徐璐 陈乔恩 井柏然  
2016-09-17 08:54:00,头像 玩性 脑 残粉 窒息 死亡 活该 瞎 喷 乔任梁  
2016-09-17 04:40:00, 玩 发誓 乔任梁  
2016-09-17 03:01:00,专干 网络 菊花 装逼 窒息 死亡 烂   
2016-09-17 01:58:00,时光 幂 幂 爆料 男 时 梦 演戏 恶心 唱歌 恶心 知名 导演 死亡 求证 看 挂掉 挖 乔任梁  
2016-09-17 01:56:00,邮件 晚点 消息 证实 过度 蜡烛 蜡烛 蜡烛 死亡 死亡 曝出 死亡 走 乔任梁 乔任  
2016-09-17 01:28:00,妹 梁 过度 身体 迷 死 说 失眠 会 透支 睡觉 乔任梁 孙方春 乔  
2016-09-17 01:07:00,桃花 春风 笑 导演 走 相爱 乔任梁 徐璐  
2016-09-17 01:02:00,现场 照据 卧室 内 民警 现场 法医 初步判断 网友 死亡 邻居 透露 死 赶到 勘察 取证 验证 透露 知名 乔任梁  
2016-09-17 00:37:00,粉红色 大 男孩 激情 头条 逝者 蜡烛 蜡烛 蜡烛 蜡烛 蜡烛 蜡烛 说 死 搜 超爱 会 导演 死 愿 安息 乔任梁 博  
2016-09-17 00:26:00,朋友圈 锅 人 玩 导演 瞎 炸 想 玩 玩死 乔任梁  
2016-09-17 00:24:00,游戏 媒体 歌手 过度 死城 贵圈 远离 死 死亡 死亡 传 死亡 称 死亡 据传 导演 会 玩 乔任梁 明星  
2016-09-17 00:21:00,过头 搜 死 说 导演 玩 说 愿 走好 加油 加油 乔任梁 博 亚军  
2016-09-17 00:05:00,爹 视频 流出 乔任梁 孙大蛋  
2016-09-17 00:05:00,橘子 网 过度 个人资料 死者 热度 粉丝 网友 理智 死亡 曝与 导演 死亡 导演 扒 属实 导演 炒作 蹭 关注 看待 乔任梁 蒙先森 王子  
2016-09-17 00:02:00,热门 叔叔 过度 脑 妈 叔 死 骂 操 骂 别以为 乔任梁 王子  
2016-09-16 23:54:00,证实 警方 通报 男性 演员 警方 通报 爆料 塑料袋 头 死因 死者 人 事 传 死亡 死亡 排除 据传 患有 称 套住 引发 窒息而死 说 导演 玩 去 愿 安息 够 乔任梁 乔 重庆 
2016-09-16 23:53:00,同性 万性 群体 网友 爆料 网友 爆料 法医鉴定 同性 万性 群体 传 玩 死亡 虐杀 导演 传 玩 死亡 乔任梁 王子 深度 
2016-09-16 23:51:00,过度 警民 直通车 经纪人 情况 信息 导演 玩 死亡 发 哀悼 就让 安息 发生 找 找 相关 发现 相关 希望 发 压 压惊 好像 乔任梁  
2016-09-16 23:47:00, 说 死 据说 死 算作 死 乔任梁 斯基 吐蕃 
2016-09-16 23:39:00,过度 过度 传 死亡 身亡 失眠 身亡 早睡 熬夜 会 导致 死亡 乔任梁  
2016-09-16 23:34:00,消息 男 名字 蜡烛 蜡烛 蜡烛 经纪人 手 知名 导演 玩致 死亡 离去 感到 走 安息 乔任梁 李  
2016-09-16 23:34:00,文藝 鴻藝 过火 导演 玩 导制 死亡 乔任梁  
2016-09-16 23:25:00,证实 表情 悼念 经纪 公司 发文 方式 死 导演 发 痛哭 离去 乔任梁 王子  
2016-09-16 23:23:00,方法 程度 瓜 群众 滴蜡 程度 性变态 吃 会 窒息 归为 乔任梁 高潮  
2016-09-16 23:07:00,消息 心情 个性 剧 吉他手 刷屏 心情 窒息而死 听到 没火 求证 熟悉 愿 平复 乔任梁  中愿
2016-09-16 22:56:00,八卦 证实 演员 别墅 过度 过度 导演 死亡 导演 死亡 乔任梁 王子 上海 桃浦 
2016-09-16 22:51:00,嘴炮 网 别墅 知名 导演 玩 身亡 坐等 乔任梁 官宣 上海 
2016-09-16 22:42:00,粉丝 爆料 警方 博 证实 死因 邮件 患上 知情人 心情 轻身 念头 知名 导演 玩致 死亡 死亡 公布 确为 公布 排除 据传 拍完 死亡 称 死 有伤 疑为 自残 乔任梁 上海籍 上海 
2016-09-16 22:42:00,男星 男 别墅 时 激情 娱乐圈 网页 链接 知名 导演 猝死 乔任梁 上海 桃浦 
2016-09-16 22:41:00,网 传艺 人 玩 窒息 死亡 乔任梁  
2016-09-16 22:37:00, 导演 乔任梁 王子  
2016-09-16 22:37:00,瓜皮 别墅 真让人 肛 爬 导演 玩 死亡 唏嘘 玩 乔任梁 上坡 
2016-09-16 22:24:00,卧槽 男 时 通报 知名 导演 死亡 乔任梁 原谅  
2016-09-16 22:23:00,儿 事件 传闻 网传 实质 证据 网传 乔任 说 导演 导致 窒息 身亡 瑾 乔任梁 梁某  
2016-09-16 22:22:00,野 八卦 消息 天堂 收割 坐实 希望 爱 乔任梁  
2016-09-16 22:18:00,论坛 消息 别墅 过度 分局 法医 现场 警民 直通车 消息 乔 信息 艺人 信息量 注定 爆出 知名 导演 死亡 到达 发布 吻合 乔任梁 上海 桃浦 
2016-09-16 22:17:00,境界 冰恋 秀色 导致 死掉 死 乔任梁 陈晨 陈  
2016-09-16 22:16:00,腐女 酱据 粉丝 爆料 男 时 知名 导演 死亡 求证 乔任梁  
2016-09-16 22:08:00,平台 过度 网站 小编 搞 搞 传 知名 导演 死亡 求证 估计 忙 乔任梁 梁大 乔任  
2016-09-16 22:03:00,鼻孔 土 过度 鬼 吃 导演 了求 乔任梁  
2016-09-16 21:50:00,人 真假 经纪 公司 爆出 导演 死亡 求 辟谣 乔任梁  
2016-09-16 21:38:00,过度 死 求 辟谣 乔任梁  
2016-09-05 12:58:00,女儿 矿 锦绣 花园 小区 人 女儿 爸爸 手机号码 男人 知情者 请告 信息 兄弟姐妹 联系人 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 老太太 曹村 李志刚  
2016-08-30 22:26:00,头条 文章 铜梁 区 学生 书信 发表 跳楼 杀 写下 尧 重庆市 
2016-08-30 14:32:00,女儿 锦绣 花园 小区 人 女儿 爸爸 手机号码 男人 知情者 请告 孩子 拐走 说出 看 抱 走 急 疯 感谢 转转 会 重谢 今天上午 老太太 谢谢 李志刚  
2016-08-30 10:50:00,温度 飞机 过程 掉下来 观看  太阳 广 
2016-08-28 20:24:00,外国人 人 刷屏 悼念 地震 学校 教学楼 逸夫 教学楼 医院 逸夫 门诊 楼 老人 医疗 设施 设施 国人 出殡 捐 捐赠 计 乔布斯 邵逸夫 中国 汶川 
2016-08-17 22:07:00,女儿 锦绣 花园 小区 人 女儿 爸爸 手机号码 男人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 今天上午 老太太 李志刚  
2016-08-15 16:14:00,亲子鉴定 围观 了速 罗伟 王宝强  
2016-08-14 22:56:00,经纪人 人民 医院 证实 儿女 亲子鉴定 爆 出轨 强于 做 王宝 宋 马蓉 王宝强 北京 
2016-08-14 22:19:00,圈内 内幕 孩子 亲子鉴定 伤心 离婚 宝宝 老汉 王宝强  
2016-08-14 21:36:00,视频 内幕 孩子 亲子鉴定 哭泪 博 视频 奇闻 异事 视频 离婚 关注 宝宝 童姥 王宝强  
2016-08-14 20:46:00,同学 亲子鉴定 表哥 证明 儿子 亲生 网友 受害者 情绪 离婚 做 据说 疑似 发图 确认 说 请 放过 想要 自杀 马蓉 王宝强 蓉蓉 
2016-08-14 20:44:00,图 网友 感觉 网友 爆料 儿子 亲子鉴定 前段时间 人 妈妈 女儿 细思 毫无 感 带 做 记得 说 王宝强  
2016-08-09 12:28:00,世 市委书记 港城 人民 升官 屁股 人 发声 拍完 提鞋 拍 走 死活 杰小洁 马屁 连云港 项雪龙 欧巴杨省 江阴 
2016-08-09 10:36:00,核废料 老爸 闺女 镇府 核废料 爸爸 爸爸 建议 外地 妈 思念 爸爸 孩子 站 说 建 站 不让 回 找 去 死 死 相比 希望 连云港 老公 新疆 
2016-08-09 08:30:00,右手 政府 核废料 处理厂 人民 全体 政府 警务人员 暴力 媒体 发生爆炸 建 施压 泄露 连云港 连港 
2016-08-09 07:11:00,淡水湖 核废料 核废料 事件 警民 军民 理智 新闻媒体 客观 搅 爆发 等待 连云港 安宁 
2016-08-08 22:44:00,太小 核辐射 笑笑 没 笑 滚出 滚 连云港  
2016-08-08 15:05:00,核废料 消息 消息 媒体 泪 关注 淹没 希望 扩散 不让 报道 被删 连云港  
2016-08-08 13:20:00,朋友圈 刷屏 现场 特警 老百姓 动手 暴动 死伤 连云港  
2016-08-08 13:07:00,山鬼 核废料 法国人 核废料 技术 居民 钱 国 想 问 说 赚 发达 连云港  
2016-08-08 11:23:00,消息 记者 电视 利用 平台 人 人 老百姓 老百姓 公道 朋友圈 朋友 采访 只能靠 去 警察 欺压 转发 连云港 封锁  
2016-08-08 09:41:00,外地 朋友 情况 事情 核废料 全球 人民 国家 事 政府 暴力 外地 朋友 媒体 诋毁 发生 建 站 游行 镇压 希望 转发 扩散 不了 转发 霍顿 子孙后代 连云港 孙杨 东西 
2016-08-08 09:13:00,事 群众 谣言 图片 朋友圈 网络 群众 群众 消息 图片 互联网 消息 谣言 市民 传谣 照片 网页 警察 拖行 殴打 致死 实为 警察 拖行 殴打 死亡 确认 希望 附该 原始 截图 连云港  
2016-08-08 08:20:00,娘亲 事 枪口 老百姓 事件 媒体报道 芝麻 事 头条 气 新闻 前瞻 头条 头条 用来 可笑 张江 连云港 明星 轩轩  
2016-08-08 05:31:00,外地 朋友 情况 事情 核废料 人民 国家 事 政府 暴力 外地 朋友 媒体 发生 建 站 游行 镇压 希望 帮忙 转发 封杀 扩散 不了 连云港 子孙后代 东西 
2016-08-08 05:29:00,全国 朋友 家人 朋友 老乡 现场 时间 人 特警 孩子 头发 老人 全身 全身 血 朋友圈 所有人 求求 转发 救救 转发 活到 游行 散 去 出动 打死 发白 求求 转发 太久  
2016-08-08 03:06:00,事 人民 等到 飞上去 发生 没报 求 扩散 帮帮 只求 无核 连云港  
2016-08-08 01:19:00,核废料 处理事件 人 人 核废料 家乡 土壤 领导 利益 老百姓 气愤 看 入睡 死 平复 做 拒绝 建立 生 养 做 会 愤怒 连云港 安危  
2016-08-08 00:02:00,壩 散步 核废料 注定 暴乱 镇压 落 连云港  
2016-08-07 23:56:00,文静 核废料 药厂 老百姓 买药 一分钱 核电站 用电 一分钱 老百姓 港口 倒数 市 了有 了关 开放 连云港 中国 
2016-08-07 20:26:00,委員 外國 核廢料 大地 禍害 同胞 漢奸 國賊 勢力 升官 移民 同胞 故土 遺禍 鞭長 會 引入 發財 受害 恨 後 蔣萬安 莫及 中華 
2016-08-06 20:26:00,外国人 人 刷屏 悼念 地震 出殡 捐 泽 邵逸夫 小宝 乔布斯 中国 汶川 
2016-07-30 10:55:00,粉粉 小学 小女孩 小区 人 小女孩 爸爸 手机号码 心跳 帮忙 扩散 拐走 说出 显示 江 碧桂园 今天上午 凤阳 金城 
2016-07-26 14:09:00,爸爸 酒吧 事件 道理 人 头破血流 车位 解放 不肯 让出 让出 明白 任婧茹 杨 长沙 西路 南海 美国 钓鱼岛 中国 日本 
2016-07-25 00:21:00,场面 解放 打架 去 见到 吓死 陶傲娇 宝宝 长沙 
2016-07-22 15:25:00,图片 嘴 作者 民族主义 情绪 钱 办理 绿卡 分享 掀起 赚 宋晓军 中国 美国 
2016-07-20 17:19:00,大鸭梨 步行者 雨水 漩涡 地方 顾 宿 出门 出门 下雨 排水 打开 井盖 北京城 
2016-07-20 14:47:00,雨 地铁 淹 停  大都 北京 
2016-07-20 13:19:00,地铁站 淹 贴纸 打卡 慧慧吖 北京 
2016-07-19 10:11:00,小女孩 小区 人 小女孩 爸爸 手机号码 男人 知情者 请告 拐走 说出 显示 抱走 感 生菊 碧桂园 今天上午 江 淮南 金城 
2016-07-17 20:58:00,太帅 苹果 手机 大陆 苹果 手机 电信 苹果 手机 苹果 手机 电视 赞赞 禁售 禁售 停网 只能  北京 
2016-07-17 08:15:00,人民 医院 男女生 病毒 医生 电视新闻 鱼肉 酸菜 草鱼 酸菜鱼 鱼塘 关心 人 感染 死亡 参加 抢救 隔离 播出 吃 感染 收到 水煮鱼 上海市 湖南 中央台
2016-07-16 15:59:00,大白兔 人民 医院 男女生 病毒 医生 电视新闻 魚类 酸菜 感染 死亡 参与 抢 隔离 播 吃  上海市 中央台
2016-07-14 13:58:00,人民 医院 男女生 病毒 医生 电视新闻 魚类 酸菜 草魚 酸菜 魚水 魚 魚塘 关心 人 感染 死亡 参与 抢 隔离 播 吃 煮 感染 收到  上海市 湖南 中央台
2016-06-25 20:39:00,私房话 外地 哥们儿 人 状元 哥们 问 状元 考分 炫耀 考生 分 考 录取 说 何贵民 河北 
2016-06-14 18:25:00,女性 病毒 年龄 县 医院 医生 菜市场 猪肉 回家 头晕 院务 电视新闻 猪肉 养猪场 关心 人 群发 感染 死亡 参与 抢救 隔离 据悉 买 吃 发觉 呕吐 送 播出 吃 感染 收到  务川 贵州省 
